final_pnl,final_risk_adjusted_pnl,total_fills,max_inventory,inventory_std,max_drawdown,adverse_selection_cost,sharpe_like,policy,seed
199.64785239574303,199.48585239574302,2534,20,12.539544301371539,30.008293317359403,35.35822707170862,3.7013013681326092,volatility,28
213.32838802249103,213.230388022491,2536,20,9.356867462374002,31.596131074081086,36.43355619434084,4.465974790248276,volatility,29
230.42901482667833,230.42451482667832,2595,8,2.1382269473150117,3.9140298145029533,36.72449557070634,22.628393062619143,inventory_volatility,0
246.03700654959306,246.02900654959305,2722,8,2.18682357538673,3.249010003946978,39.60581095680341,23.696782075538117,inventory_volatility,1
248.99725884144334,248.99525884144333,2682,7,2.0557828702615004,2.2694154560708455,40.32900931008083,25.55875046271494,inventory_volatility,2
254.2706533476304,254.2701533476304,2669,7,1.9838267000718217,3.0113958749446965,37.04334875852163,26.78323878773991,inventory_volatility,3
253.82151655812723,253.82101655812724,2633,8,2.1362973308541275,2.1498541340508837,38.29849967395152,24.97643287678278,inventory_volatility,4
234.3770617519935,234.3765617519935,2669,7,2.1588095013047184,3.081783772337303,38.14968049620222,22.872103873698677,inventory_volatility,5
243.8242425969621,243.8197425969621,2701,7,2.0504733647504962,3.1135175775530115,37.67945368440576,24.409724114366448,inventory_volatility,6
239.59779570309598,239.59579570309597,2712,8,2.1458189589174204,2.348540950444942,39.47807984614748,23.901460778379686,inventory_volatility,7
251.80164718074224,251.79964718074223,2654,8,2.1385583535623356,2.050836018593941,36.624724853113655,24.791755767952925,inventory_volatility,8
246.3103250372398,246.3083250372398,2626,7,1.9653380161375056,2.6549049739667794,37.73679797336869,25.45751535900387,inventory_volatility,9
241.0253283606924,241.0233283606924,2658,8,2.0157684083529017,1.79182371534921,38.54828456772453,24.284731351284307,inventory_volatility,10
240.20092286367924,240.20042286367925,2689,7,1.9375410042774819,3.514905808151468,38.52998001791552,25.303551088344914,inventory_volatility,11
241.56516727738398,241.564667277384,2631,7,2.049436266257275,2.2484167314903516,37.82364822921545,24.184249706176516,inventory_volatility,12
